send_time,deliver_time,latency,source,destination,queue_depth
1865,1866.0,1.0,RTU-South,SCADA,0
1870,1871.0,1.0,PS-1,SCADA,0
1870,1871.0,1.0,PS-2,SCADA,0
1870,1871.0,1.0,PS-3,SCADA,0
1870,1871.0,1.0,RTU-North,SCADA,0
1870,1871.0,1.0,RTU-South,SCADA,0
1875,1876.0,1.0,RTU-North,SCADA,0
1875,1876.0,1.0,RTU-South,SCADA,0
1880,1881.0,1.0,PS-1,SCADA,0
1880,1881.0,1.0,PS-2,SCADA,0
1880,1881.0,1.0,PS-3,SCADA,0
1880,1881.0,1.0,RTU-North,SCADA,0
1880,1881.0,1.0,RTU-South,SCADA,0
1885,1886.0,1.0,RTU-North,SCADA,0
1885,1886.0,1.0,RTU-South,SCADA,0
1890,1891.0,1.0,PS-1,SCADA,0
1890,1891.0,1.0,PS-2,SCADA,0
1890,1891.0,1.0,PS-3,SCADA,0
1890,1891.0,1.0,RTU-North,SCADA,0
1890,1891.0,1.0,RTU-South,SCADA,0
1895,1896.0,1.0,RTU-North,SCADA,0
1895,1896.0,1.0,RTU-South,SCADA,0
1900,1901.0,1.0,PS-1,SCADA,0
1900,1901.0,1.0,PS-2,SCADA,0
1900,1901.0,1.0,PS-3,SCADA,0
1900,1901.0,1.0,RTU-North,SCADA,0
1900,1901.0,1.0,RTU-South,SCADA,0
1905,1906.0,1.0,RTU-North,SCADA,0
1905,1906.0,1.0,RTU-South,SCADA,0
1910,1911.0,1.0,PS-1,SCADA,0
1910,1911.0,1.0,PS-2,SCADA,0
1910,1911.0,1.0,PS-3,SCADA,0
1910,1911.0,1.0,RTU-North,SCADA,0
1910,1911.0,1.0,RTU-South,SCADA,0
1915,1916.0,1.0,RTU-North,SCADA,0
1915,1916.0,1.0,RTU-South,SCADA,0
1920,1921.0,1.0,HOME-1,MDMS-North,0
1920,1921.0,1.0,HOME-2,MDMS-North,0
1920,1921.0,1.0,HOME-3,MDMS-North,0
1920,1921.0,1.0,HOME-4,MDMS-North,0
1920,1921.0,1.0,HOME-5,MDMS-North,0
1920,1921.0,1.0,HOME-6,MDMS-South,0
1920,1921.0,1.0,HOME-7,MDMS-South,0
1920,1921.0,1.0,HOME-8,MDMS-South,0
1920,1921.0,1.0,HOME-9,MDMS-South,0
1920,1921.0,1.0,HOME-10,MDMS-South,0
1920,1921.0,1.0,PS-1,SCADA,0
1920,1921.0,1.0,PS-2,SCADA,0
1920,1921.0,1.0,PS-3,SCADA,0
1920,1921.0,1.0,RTU-North,SCADA,0
1920,1921.0,1.0,RTU-South,SCADA,0
1925,1926.0,1.0,RTU-North,SCADA,0
1925,1926.0,1.0,RTU-South,SCADA,0
1930,1931.0,1.0,PS-1,SCADA,0
1930,1931.0,1.0,PS-2,SCADA,0
1930,1931.0,1.0,PS-3,SCADA,0
1930,1931.0,1.0,RTU-North,SCADA,0
1930,1931.0,1.0,RTU-South,SCADA,0
1935,1936.0,1.0,RTU-North,SCADA,0
1935,1936.0,1.0,RTU-South,SCADA,0
1940,1941.0,1.0,PS-1,SCADA,0
1940,1941.0,1.0,PS-2,SCADA,0
1940,1941.0,1.0,PS-3,SCADA,0
1940,1941.0,1.0,RTU-North,SCADA,0
1940,1941.0,1.0,RTU-South,SCADA,0
1945,1946.0,1.0,RTU-North,SCADA,0
1945,1946.0,1.0,RTU-South,SCADA,0
1950,1951.0,1.0,PS-1,SCADA,0
1950,1951.0,1.0,PS-2,SCADA,0
1950,1951.0,1.0,PS-3,SCADA,0
1950,1951.0,1.0,RTU-North,SCADA,0
1950,1951.0,1.0,RTU-South,SCADA,0
1955,1956.0,1.0,RTU-North,SCADA,0
1955,1956.0,1.0,RTU-South,SCADA,0
1960,1961.0,1.0,PS-1,SCADA,0
1960,1961.0,1.0,PS-2,SCADA,0
1960,1961.0,1.0,PS-3,SCADA,0
1960,1961.0,1.0,RTU-North,SCADA,0
1960,1961.0,1.0,RTU-South,SCADA,0
1965,1966.0,1.0,RTU-North,SCADA,0
1965,1966.0,1.0,RTU-South,SCADA,0
1970,1971.0,1.0,PS-1,SCADA,0
1970,1971.0,1.0,PS-2,SCADA,0
1970,1971.0,1.0,PS-3,SCADA,0
1970,1971.0,1.0,RTU-North,SCADA,0
1970,1971.0,1.0,RTU-South,SCADA,0
1975,1976.0,1.0,RTU-North,SCADA,0
1975,1976.0,1.0,RTU-South,SCADA,0
1980,1981.0,1.0,HOME-1,MDMS-North,0
1980,1981.0,1.0,HOME-2,MDMS-North,0
1980,1981.0,1.0,HOME-3,MDMS-North,0
1980,1981.0,1.0,HOME-4,MDMS-North,0
1980,1981.0,1.0,HOME-5,MDMS-North,0
1980,1981.0,1.0,HOME-6,MDMS-South,0
1980,1981.0,1.0,HOME-7,MDMS-South,0
1980,1981.0,1.0,HOME-8,MDMS-South,0
1980,1981.0,1.0,HOME-9,MDMS-South,0
1980,1981.0,1.0,HOME-10,MDMS-South,0
1980,1981.0,1.0,PS-1,SCADA,0
1980,1981.0,1.0,PS-2,SCADA,0
1980,1981.0,1.0,PS-3,SCADA,0
1980,1981.0,1.0,RTU-North,SCADA,0
1980,1981.0,1.0,RTU-South,SCADA,0
1985,1986.0,1.0,RTU-North,SCADA,0
1985,1986.0,1.0,RTU-South,SCADA,0
1990,1991.0,1.0,PS-1,SCADA,0
1990,1991.0,1.0,PS-2,SCADA,0
1990,1991.0,1.0,PS-3,SCADA,0
1990,1991.0,1.0,RTU-North,SCADA,0
1990,1991.0,1.0,RTU-South,SCADA,0
1995,1996.0,1.0,RTU-North,SCADA,0
1995,1996.0,1.0,RTU-South,SCADA,0
2000,2001.0,1.0,PS-1,SCADA,0
2000,2001.0,1.0,PS-2,SCADA,0
2000,2001.0,1.0,PS-3,SCADA,0
2000,2001.0,1.0,RTU-North,SCADA,0
2000,2001.0,1.0,RTU-South,SCADA,0
2005,2006.0,1.0,RTU-North,SCADA,0
2005,2006.0,1.0,RTU-South,SCADA,0
2010,2011.0,1.0,PS-1,SCADA,0
2010,2011.0,1.0,PS-2,SCADA,0
2010,2011.0,1.0,PS-3,SCADA,0
2010,2011.0,1.0,RTU-North,SCADA,0
2010,2011.0,1.0,RTU-South,SCADA,0
2015,2016.0,1.0,RTU-North,SCADA,0
2015,2016.0,1.0,RTU-South,SCADA,0
2020,2021.0,1.0,PS-1,SCADA,0
2020,2021.0,1.0,PS-2,SCADA,0
2020,2021.0,1.0,PS-3,SCADA,0
2020,2021.0,1.0,RTU-North,SCADA,0
2020,2021.0,1.0,RTU-South,SCADA,0
2025,2026.0,1.0,RTU-North,SCADA,0
2025,2026.0,1.0,RTU-South,SCADA,0
2030,2031.0,1.0,PS-1,SCADA,0
2030,2031.0,1.0,PS-2,SCADA,0
2030,2031.0,1.0,PS-3,SCADA,0
2030,2031.0,1.0,RTU-North,SCADA,0
2030,2031.0,1.0,RTU-South,SCADA,0
2035,2036.0,1.0,RTU-North,SCADA,0
2035,2036.0,1.0,RTU-South,SCADA,0
2040,2041.0,1.0,HOME-1,MDMS-North,0
2040,2041.0,1.0,HOME-2,MDMS-North,0
2040,2041.0,1.0,HOME-3,MDMS-North,0
2040,2041.0,1.0,HOME-4,MDMS-North,0
2040,2041.0,1.0,HOME-5,MDMS-North,0
2040,2041.0,1.0,HOME-6,MDMS-South,0
2040,2041.0,1.0,HOME-7,MDMS-South,0
2040,2041.0,1.0,HOME-8,MDMS-South,0
2040,2041.0,1.0,HOME-9,MDMS-South,0
2040,2041.0,1.0,HOME-10,MDMS-South,0
2040,2041.0,1.0,PS-1,SCADA,0
2040,2041.0,1.0,PS-2,SCADA,0
2040,2041.0,1.0,PS-3,SCADA,0
2040,2041.0,1.0,RTU-North,SCADA,0
2040,2041.0,1.0,RTU-South,SCADA,0
2045,2046.0,1.0,RTU-North,SCADA,0
2045,2046.0,1.0,RTU-South,SCADA,0
2050,2051.0,1.0,PS-1,SCADA,0
2050,2051.0,1.0,PS-2,SCADA,0
2050,2051.0,1.0,PS-3,SCADA,0
2050,2051.0,1.0,RTU-North,SCADA,0
2050,2051.0,1.0,RTU-South,SCADA,0
2055,2056.0,1.0,RTU-North,SCADA,0
2055,2056.0,1.0,RTU-South,SCADA,0
2060,2061.0,1.0,PS-1,SCADA,0
2060,2061.0,1.0,PS-2,SCADA,0
2060,2061.0,1.0,PS-3,SCADA,0
2060,2061.0,1.0,RTU-North,SCADA,0
2060,2061.0,1.0,RTU-South,SCADA,0
2065,2066.0,1.0,RTU-North,SCADA,0
2065,2066.0,1.0,RTU-South,SCADA,0
2070,2071.0,1.0,PS-1,SCADA,0
2070,2071.0,1.0,PS-2,SCADA,0
2070,2071.0,1.0,PS-3,SCADA,0
2070,2071.0,1.0,RTU-North,SCADA,0
2070,2071.0,1.0,RTU-South,SCADA,0
2075,2076.0,1.0,RTU-North,SCADA,0
2075,2076.0,1.0,RTU-South,SCADA,0
2080,2081.0,1.0,PS-1,SCADA,0
2080,2081.0,1.0,PS-2,SCADA,0
2080,2081.0,1.0,PS-3,SCADA,0
2080,2081.0,1.0,RTU-North,SCADA,0
2080,2081.0,1.0,RTU-South,SCADA,0
2085,2086.0,1.0,RTU-North,SCADA,0
2085,2086.0,1.0,RTU-South,SCADA,0
2090,2091.0,1.0,PS-1,SCADA,0
2090,2091.0,1.0,PS-2,SCADA,0
2090,2091.0,1.0,PS-3,SCADA,0
2090,2091.0,1.0,RTU-North,SCADA,0
2090,2091.0,1.0,RTU-South,SCADA,0
2095,2096.0,1.0,RTU-North,SCADA,0
2095,2096.0,1.0,RTU-South,SCADA,0
2100,2101.0,1.0,HOME-1,MDMS-North,0
2100,2101.0,1.0,HOME-2,MDMS-North,0
2100,2101.0,1.0,HOME-3,MDMS-North,0
2100,2101.0,1.0,HOME-4,MDMS-North,0
2100,2101.0,1.0,HOME-5,MDMS-North,0
2100,2101.0,1.0,HOME-6,MDMS-South,0
2100,2101.0,1.0,HOME-7,MDMS-South,0
2100,2101.0,1.0,HOME-8,MDMS-South,0
2100,2101.0,1.0,HOME-9,MDMS-South,0
2100,2101.0,1.0,HOME-10,MDMS-South,0
2100,2101.0,1.0,PS-1,SCADA,0
2100,2101.0,1.0,PS-2,SCADA,0
2100,2101.0,1.0,PS-3,SCADA,0
2100,2101.0,1.0,RTU-North,SCADA,0
2100,2101.0,1.0,RTU-South,SCADA,0
2105,2106.0,1.0,RTU-North,SCADA,0
2105,2106.0,1.0,RTU-South,SCADA,0
2110,2111.0,1.0,PS-1,SCADA,0
2110,2111.0,1.0,PS-2,SCADA,0
2110,2111.0,1.0,PS-3,SCADA,0
2110,2111.0,1.0,RTU-North,SCADA,0
2110,2111.0,1.0,RTU-South,SCADA,0
2115,2116.0,1.0,RTU-North,SCADA,0
2115,2116.0,1.0,RTU-South,SCADA,0
2120,2121.0,1.0,PS-1,SCADA,0
2120,2121.0,1.0,PS-2,SCADA,0
2120,2121.0,1.0,PS-3,SCADA,0
2120,2121.0,1.0,RTU-North,SCADA,0
2120,2121.0,1.0,RTU-South,SCADA,0
2125,2126.0,1.0,RTU-North,SCADA,0
2125,2126.0,1.0,RTU-South,SCADA,0
2130,2131.0,1.0,PS-1,SCADA,0
2130,2131.0,1.0,PS-2,SCADA,0
2130,2131.0,1.0,PS-3,SCADA,0
2130,2131.0,1.0,RTU-North,SCADA,0
2130,2131.0,1.0,RTU-South,SCADA,0
2135,2136.0,1.0,RTU-North,SCADA,0
2135,2136.0,1.0,RTU-South,SCADA,0
2140,2141.0,1.0,PS-1,SCADA,0
2140,2141.0,1.0,PS-2,SCADA,0
2140,2141.0,1.0,PS-3,SCADA,0
2140,2141.0,1.0,RTU-North,SCADA,0
2140,2141.0,1.0,RTU-South,SCADA,0
2145,2146.0,1.0,RTU-North,SCADA,0
2145,2146.0,1.0,RTU-South,SCADA,0
2150,2151.0,1.0,PS-1,SCADA,0
2150,2151.0,1.0,PS-2,SCADA,0
2150,2151.0,1.0,PS-3,SCADA,0
2150,2151.0,1.0,RTU-North,SCADA,0
2150,2151.0,1.0,RTU-South,SCADA,0
2155,2156.0,1.0,RTU-North,SCADA,0
2155,2156.0,1.0,RTU-South,SCADA,0
2160,2161.0,1.0,HOME-1,MDMS-North,0
2160,2161.0,1.0,HOME-2,MDMS-North,0
2160,2161.0,1.0,HOME-3,MDMS-North,0
2160,2161.0,1.0,HOME-4,MDMS-North,0
2160,2161.0,1.0,HOME-5,MDMS-North,0
2160,2161.0,1.0,HOME-6,MDMS-South,0
2160,2161.0,1.0,HOME-7,MDMS-South,0
2160,2161.0,1.0,HOME-8,MDMS-South,0
2160,2161.0,1.0,HOME-9,MDMS-South,0
2160,2161.0,1.0,HOME-10,MDMS-South,0
2160,2161.0,1.0,PS-1,SCADA,0
2160,2161.0,1.0,PS-2,SCADA,0
2160,2161.0,1.0,PS-3,SCADA,0
2160,2161.0,1.0,RTU-North,SCADA,0
2160,2161.0,1.0,RTU-South,SCADA,0
2165,2166.0,1.0,RTU-North,SCADA,0
2165,2166.0,1.0,RTU-South,SCADA,0
2170,2171.0,1.0,PS-1,SCADA,0
2170,2171.0,1.0,PS-2,SCADA,0
2170,2171.0,1.0,PS-3,SCADA,0
2170,2171.0,1.0,RTU-North,SCADA,0
2170,2171.0,1.0,RTU-South,SCADA,0
2175,2176.0,1.0,RTU-North,SCADA,0
2175,2176.0,1.0,RTU-South,SCADA,0
2180,2181.0,1.0,PS-1,SCADA,0
2180,2181.0,1.0,PS-2,SCADA,0
2180,2181.0,1.0,PS-3,SCADA,0
2180,2181.0,1.0,RTU-North,SCADA,0
2180,2181.0,1.0,RTU-South,SCADA,0
2185,2186.0,1.0,RTU-North,SCADA,0
2185,2186.0,1.0,RTU-South,SCADA,0
2190,2191.0,1.0,PS-1,SCADA,0
2190,2191.0,1.0,PS-2,SCADA,0
2190,2191.0,1.0,PS-3,SCADA,0
2190,2191.0,1.0,RTU-North,SCADA,0
2190,2191.0,1.0,RTU-South,SCADA,0
2195,2196.0,1.0,RTU-North,SCADA,0
2195,2196.0,1.0,RTU-South,SCADA,0
2200,2201.0,1.0,PS-1,SCADA,0
2200,2201.0,1.0,PS-2,SCADA,0
2200,2201.0,1.0,PS-3,SCADA,0
2200,2201.0,1.0,RTU-North,SCADA,0
2200,2201.0,1.0,RTU-South,SCADA,0
2205,2206.0,1.0,RTU-North,SCADA,0
2205,2206.0,1.0,RTU-South,SCADA,0
2210,2211.0,1.0,PS-1,SCADA,0
2210,2211.0,1.0,PS-2,SCADA,0
2210,2211.0,1.0,PS-3,SCADA,0
2210,2211.0,1.0,RTU-North,SCADA,0
2210,2211.0,1.0,RTU-South,SCADA,0
2215,2216.0,1.0,RTU-North,SCADA,0
2215,2216.0,1.0,RTU-South,SCADA,0
2220,2221.0,1.0,HOME-1,MDMS-North,0
2220,2221.0,1.0,HOME-2,MDMS-North,0
2220,2221.0,1.0,HOME-3,MDMS-North,0
2220,2221.0,1.0,HOME-4,MDMS-North,0
2220,2221.0,1.0,HOME-5,MDMS-North,0
2220,2221.0,1.0,HOME-6,MDMS-South,0
2220,2221.0,1.0,HOME-7,MDMS-South,0
2220,2221.0,1.0,HOME-8,MDMS-South,0
2220,2221.0,1.0,HOME-9,MDMS-South,0
2220,2221.0,1.0,HOME-10,MDMS-South,0
2220,2221.0,1.0,PS-1,SCADA,0
2220,2221.0,1.0,PS-2,SCADA,0
2220,2221.0,1.0,PS-3,SCADA,0
2220,2221.0,1.0,RTU-North,SCADA,0
2220,2221.0,1.0,RTU-South,SCADA,0
2225,2226.0,1.0,RTU-North,SCADA,0
2225,2226.0,1.0,RTU-South,SCADA,0
2230,2231.0,1.0,PS-1,SCADA,0
2230,2231.0,1.0,PS-2,SCADA,0
2230,2231.0,1.0,PS-3,SCADA,0
2230,2231.0,1.0,RTU-North,SCADA,0
2230,2231.0,1.0,RTU-South,SCADA,0
2235,2236.0,1.0,RTU-North,SCADA,0
2235,2236.0,1.0,RTU-South,SCADA,0
2240,2241.0,1.0,PS-1,SCADA,0
2240,2241.0,1.0,PS-2,SCADA,0
2240,2241.0,1.0,PS-3,SCADA,0
2240,2241.0,1.0,RTU-North,SCADA,0
2240,2241.0,1.0,RTU-South,SCADA,0
2245,2246.0,1.0,RTU-North,SCADA,0
2245,2246.0,1.0,RTU-South,SCADA,0
2250,2251.0,1.0,PS-1,SCADA,0
2250,2251.0,1.0,PS-2,SCADA,0
2250,2251.0,1.0,PS-3,SCADA,0
2250,2251.0,1.0,RTU-North,SCADA,0
2250,2251.0,1.0,RTU-South,SCADA,0
2255,2256.0,1.0,RTU-North,SCADA,0
2255,2256.0,1.0,RTU-South,SCADA,0
2260,2261.0,1.0,PS-1,SCADA,0
2260,2261.0,1.0,PS-2,SCADA,0
2260,2261.0,1.0,PS-3,SCADA,0
2260,2261.0,1.0,RTU-North,SCADA,0
2260,2261.0,1.0,RTU-South,SCADA,0
2265,2266.0,1.0,RTU-North,SCADA,0
2265,2266.0,1.0,RTU-South,SCADA,0
2270,2271.0,1.0,PS-1,SCADA,0
2270,2271.0,1.0,PS-2,SCADA,0
2270,2271.0,1.0,PS-3,SCADA,0
2270,2271.0,1.0,RTU-North,SCADA,0
2270,2271.0,1.0,RTU-South,SCADA,0
2275,2276.0,1.0,RTU-North,SCADA,0
2275,2276.0,1.0,RTU-South,SCADA,0
2280,2281.0,1.0,HOME-1,MDMS-North,0
2280,2281.0,1.0,HOME-2,MDMS-North,0
2280,2281.0,1.0,HOME-3,MDMS-North,0
2280,2281.0,1.0,HOME-4,MDMS-North,0
2280,2281.0,1.0,HOME-5,MDMS-North,0
2280,2281.0,1.0,HOME-6,MDMS-South,0
2280,2281.0,1.0,HOME-7,MDMS-South,0
2280,2281.0,1.0,HOME-8,MDMS-South,0
2280,2281.0,1.0,HOME-9,MDMS-South,0
2280,2281.0,1.0,HOME-10,MDMS-South,0
2280,2281.0,1.0,PS-1,SCADA,0
2280,2281.0,1.0,PS-2,SCADA,0
2280,2281.0,1.0,PS-3,SCADA,0
2280,2281.0,1.0,RTU-North,SCADA,0
2280,2281.0,1.0,RTU-South,SCADA,0
2285,2286.0,1.0,RTU-North,SCADA,0
2285,2286.0,1.0,RTU-South,SCADA,0
2290,2291.0,1.0,PS-1,SCADA,0
2290,2291.0,1.0,PS-2,SCADA,0
2290,2291.0,1.0,PS-3,SCADA,0
2290,2291.0,1.0,RTU-North,SCADA,0
2290,2291.0,1.0,RTU-South,SCADA,0
2295,2296.0,1.0,RTU-North,SCADA,0
2295,2296.0,1.0,RTU-South,SCADA,0
2300,2301.0,1.0,PS-1,SCADA,0
2300,2301.0,1.0,PS-2,SCADA,0
2300,2301.0,1.0,PS-3,SCADA,0
2300,2301.0,1.0,RTU-North,SCADA,0
2300,2301.0,1.0,RTU-South,SCADA,0
2305,2306.0,1.0,RTU-North,SCADA,0
2305,2306.0,1.0,RTU-South,SCADA,0
2310,2311.0,1.0,PS-1,SCADA,0
2310,2311.0,1.0,PS-2,SCADA,0
2310,2311.0,1.0,PS-3,SCADA,0
2310,2311.0,1.0,RTU-North,SCADA,0
2310,2311.0,1.0,RTU-South,SCADA,0
2315,2316.0,1.0,RTU-North,SCADA,0
2315,2316.0,1.0,RTU-South,SCADA,0
2320,2321.0,1.0,PS-1,SCADA,0
2320,2321.0,1.0,PS-2,SCADA,0
2320,2321.0,1.0,PS-3,SCADA,0
2320,2321.0,1.0,RTU-North,SCADA,0
2320,2321.0,1.0,RTU-South,SCADA,0
2325,2326.0,1.0,RTU-North,SCADA,0
2325,2326.0,1.0,RTU-South,SCADA,0
2330,2331.0,1.0,PS-1,SCADA,0
2330,2331.0,1.0,PS-2,SCADA,0
2330,2331.0,1.0,PS-3,SCADA,0
2330,2331.0,1.0,RTU-North,SCADA,0
2330,2331.0,1.0,RTU-South,SCADA,0
2335,2336.0,1.0,RTU-North,SCADA,0
2335,2336.0,1.0,RTU-South,SCADA,0
2340,2341.0,1.0,HOME-1,MDMS-North,0
2340,2341.0,1.0,HOME-2,MDMS-North,0
2340,2341.0,1.0,HOME-3,MDMS-North,0
2340,2341.0,1.0,HOME-4,MDMS-North,0
2340,2341.0,1.0,HOME-5,MDMS-North,0
2340,2341.0,1.0,HOME-6,MDMS-South,0
2340,2341.0,1.0,HOME-7,MDMS-South,0
2340,2341.0,1.0,HOME-8,MDMS-South,0
2340,2341.0,1.0,HOME-9,MDMS-South,0
2340,2341.0,1.0,HOME-10,MDMS-South,0
2340,2341.0,1.0,PS-1,SCADA,0
2340,2341.0,1.0,PS-2,SCADA,0
2340,2341.0,1.0,PS-3,SCADA,0
2340,2341.0,1.0,RTU-North,SCADA,0
2340,2341.0,1.0,RTU-South,SCADA,0
2345,2346.0,1.0,RTU-North,SCADA,0
2345,2346.0,1.0,RTU-South,SCADA,0
2350,2351.0,1.0,PS-1,SCADA,0
2350,2351.0,1.0,PS-2,SCADA,0
2350,2351.0,1.0,PS-3,SCADA,0
2350,2351.0,1.0,RTU-North,SCADA,0
2350,2351.0,1.0,RTU-South,SCADA,0
2355,2356.0,1.0,RTU-North,SCADA,0
2355,2356.0,1.0,RTU-South,SCADA,0
2360,2361.0,1.0,PS-1,SCADA,0
2360,2361.0,1.0,PS-2,SCADA,0
2360,2361.0,1.0,PS-3,SCADA,0
2360,2361.0,1.0,RTU-North,SCADA,0
2360,2361.0,1.0,RTU-South,SCADA,0
2365,2366.0,1.0,RTU-North,SCADA,0
2365,2366.0,1.0,RTU-South,SCADA,0
2370,2371.0,1.0,PS-1,SCADA,0
2370,2371.0,1.0,PS-2,SCADA,0
2370,2371.0,1.0,PS-3,SCADA,0
2370,2371.0,1.0,RTU-North,SCADA,0
2370,2371.0,1.0,RTU-South,SCADA,0
2375,2376.0,1.0,RTU-North,SCADA,0
2375,2376.0,1.0,RTU-South,SCADA,0
2380,2381.0,1.0,PS-1,SCADA,0
2380,2381.0,1.0,PS-2,SCADA,0
2380,2381.0,1.0,PS-3,SCADA,0
2380,2381.0,1.0,RTU-North,SCADA,0
2380,2381.0,1.0,RTU-South,SCADA,0
2385,2386.0,1.0,RTU-North,SCADA,0
2385,2386.0,1.0,RTU-South,SCADA,0
2390,2391.0,1.0,PS-1,SCADA,0
2390,2391.0,1.0,PS-2,SCADA,0
2390,2391.0,1.0,PS-3,SCADA,0
2390,2391.0,1.0,RTU-North,SCADA,0
2390,2391.0,1.0,RTU-South,SCADA,0
2395,2396.0,1.0,RTU-North,SCADA,0
2395,2396.0,1.0,RTU-South,SCADA,0
2400,2401.0,1.0,HOME-1,MDMS-North,0
2400,2401.0,1.0,HOME-2,MDMS-North,0
2400,2401.0,1.0,HOME-3,MDMS-North,0
2400,2401.0,1.0,HOME-4,MDMS-North,0
2400,2401.0,1.0,HOME-5,MDMS-North,0
2400,2401.0,1.0,HOME-6,MDMS-South,0
2400,2401.0,1.0,HOME-7,MDMS-South,0
2400,2401.0,1.0,HOME-8,MDMS-South,0
2400,2401.0,1.0,HOME-9,MDMS-South,0
2400,2401.0,1.0,HOME-10,MDMS-South,0
2400,2401.0,1.0,PS-1,SCADA,0
2400,2401.0,1.0,PS-2,SCADA,0
2400,2401.0,1.0,PS-3,SCADA,0
2400,2401.0,1.0,RTU-North,SCADA,0
2400,2401.0,1.0,RTU-South,SCADA,0
2405,2406.0,1.0,RTU-North,SCADA,0
2405,2406.0,1.0,RTU-South,SCADA,0
2410,2411.0,1.0,PS-1,SCADA,0
2410,2411.0,1.0,PS-2,SCADA,0
2410,2411.0,1.0,PS-3,SCADA,0
2410,2411.0,1.0,RTU-North,SCADA,0
2410,2411.0,1.0,RTU-South,SCADA,0
2415,2416.0,1.0,RTU-North,SCADA,0
2415,2416.0,1.0,RTU-South,SCADA,0
2420,2421.0,1.0,PS-1,SCADA,0
2420,2421.0,1.0,PS-2,SCADA,0
2420,2421.0,1.0,PS-3,SCADA,0
2420,2421.0,1.0,RTU-North,SCADA,0
2420,2421.0,1.0,RTU-South,SCADA,0
2425,2426.0,1.0,RTU-North,SCADA,0
2425,2426.0,1.0,RTU-South,SCADA,0
2430,2431.0,1.0,PS-1,SCADA,0
2430,2431.0,1.0,PS-2,SCADA,0
2430,2431.0,1.0,PS-3,SCADA,0
2430,2431.0,1.0,RTU-North,SCADA,0
2430,2431.0,1.0,RTU-South,SCADA,0
2435,2436.0,1.0,RTU-North,SCADA,0
2435,2436.0,1.0,RTU-South,SCADA,0
2440,2441.0,1.0,PS-1,SCADA,0
2440,2441.0,1.0,PS-2,SCADA,0
2440,2441.0,1.0,PS-3,SCADA,0
2440,2441.0,1.0,RTU-North,SCADA,0
2440,2441.0,1.0,RTU-South,SCADA,0
2445,2446.0,1.0,RTU-North,SCADA,0
2445,2446.0,1.0,RTU-South,SCADA,0
2450,2451.0,1.0,PS-1,SCADA,0
2450,2451.0,1.0,PS-2,SCADA,0
2450,2451.0,1.0,PS-3,SCADA,0
2450,2451.0,1.0,RTU-North,SCADA,0
2450,2451.0,1.0,RTU-South,SCADA,0
2455,2456.0,1.0,RTU-North,SCADA,0
2455,2456.0,1.0,RTU-South,SCADA,0
2460,2461.0,1.0,HOME-1,MDMS-North,0
2460,2461.0,1.0,HOME-2,MDMS-North,0
2460,2461.0,1.0,HOME-3,MDMS-North,0
2460,2461.0,1.0,HOME-4,MDMS-North,0
2460,2461.0,1.0,HOME-5,MDMS-North,0
2460,2461.0,1.0,HOME-6,MDMS-South,0
2460,2461.0,1.0,HOME-7,MDMS-South,0
2460,2461.0,1.0,HOME-8,MDMS-South,0
2460,2461.0,1.0,HOME-9,MDMS-South,0
2460,2461.0,1.0,HOME-10,MDMS-South,0
2460,2461.0,1.0,PS-1,SCADA,0
2460,2461.0,1.0,PS-2,SCADA,0
2460,2461.0,1.0,PS-3,SCADA,0
2460,2461.0,1.0,RTU-North,SCADA,0
2460,2461.0,1.0,RTU-South,SCADA,0
2465,2466.0,1.0,RTU-North,SCADA,0
2465,2466.0,1.0,RTU-South,SCADA,0
2470,2471.0,1.0,PS-1,SCADA,0
2470,2471.0,1.0,PS-2,SCADA,0
2470,2471.0,1.0,PS-3,SCADA,0
2470,2471.0,1.0,RTU-North,SCADA,0
2470,2471.0,1.0,RTU-South,SCADA,0
2475,2476.0,1.0,RTU-North,SCADA,0
2475,2476.0,1.0,RTU-South,SCADA,0
2480,2481.0,1.0,PS-1,SCADA,0
2480,2481.0,1.0,PS-2,SCADA,0
2480,2481.0,1.0,PS-3,SCADA,0
2480,2481.0,1.0,RTU-North,SCADA,0
2480,2481.0,1.0,RTU-South,SCADA,0
2485,2486.0,1.0,RTU-North,SCADA,0
2485,2486.0,1.0,RTU-South,SCADA,0
2490,2491.0,1.0,PS-1,SCADA,0
2490,2491.0,1.0,PS-2,SCADA,0
2490,2491.0,1.0,PS-3,SCADA,0
2490,2491.0,1.0,RTU-North,SCADA,0
2490,2491.0,1.0,RTU-South,SCADA,0
2495,2496.0,1.0,RTU-North,SCADA,0
2495,2496.0,1.0,RTU-South,SCADA,0
2500,2501.0,1.0,PS-1,SCADA,0
2500,2501.0,1.0,PS-2,SCADA,0
2500,2501.0,1.0,PS-3,SCADA,0
2500,2501.0,1.0,RTU-North,SCADA,0
2500,2501.0,1.0,RTU-South,SCADA,0
2505,2506.0,1.0,RTU-North,SCADA,0
2505,2506.0,1.0,RTU-South,SCADA,0
2510,2511.0,1.0,PS-1,SCADA,0
2510,2511.0,1.0,PS-2,SCADA,0
2510,2511.0,1.0,PS-3,SCADA,0
2510,2511.0,1.0,RTU-North,SCADA,0
2510,2511.0,1.0,RTU-South,SCADA,0
2515,2516.0,1.0,RTU-North,SCADA,0
2515,2516.0,1.0,RTU-South,SCADA,0
2520,2521.0,1.0,HOME-1,MDMS-North,0
2520,2521.0,1.0,HOME-2,MDMS-North,0
